   6.0   1.89   0.36358   6.45948   0.15439999999999995   1.4953999999999987   nan
   6.0   1.94   0.3713   6.53425   0.1356999999999996   1.4862999999999968   -0.025499999999999943
   6.0   1.99   0.37715   6.60811   0.08349999999999962   1.4932999999999983   -0.01874999999999986
   6.0   2.04   0.37965   6.68358   -0.013900000000000176   1.4914999999999987   -0.004299999999999856
   6.0   2.09   0.37576   6.75726   -0.1444999999999986   1.4163999999999972   0.025950000000000115
   6.0   2.14   0.3652   6.82522   -0.24559999999999965   1.302700000000002   0.05894999999999978
   6.0   2.19   0.3512   6.88753   -0.28809999999999975   1.1826999999999979   0.0772999999999998
   6.0   2.24   0.33639   6.94349   -0.26889999999999964   1.0636000000000028   0.08314999999999982
   6.0   2.29   0.32431   6.99389   -0.19500000000000087   0.9463000000000077   0.07134999999999996
   6.0   2.34   0.31689   7.03812   -0.07270000000000094   0.8268999999999949   0.049099999999999935
   6.0   2.39   0.31704   7.07658   0.07830000000000031   0.7134999999999971   0.011049999999999938
   6.0   2.44   0.32472   7.10947   0.5210999999999978   0.5709000000000052   -0.02875000000000014
   6.0   2.49   0.36915   7.13367   1.4148000000000058   0.4016999999999967   -0.2165499999999996
   6.0   2.54   0.4662   7.14964   2.2303000000000086   0.2684999999999969   -0.49289999999999956
   6.0   2.59   0.59218   7.16052   2.5526999999999966   0.20340000000000025   -0.6642999999999996
   6.0   2.64   0.72147   7.16998   2.361699999999997   0.21659999999999785   -0.715949999999999
   6.0   2.69   0.82835   7.18218   1.581300000000002   0.3161000000000052   -0.6415499999999996
   6.0   2.74   0.8796   7.20159   0.2374999999999886   0.5189000000000035   -0.3979499999999999
   6.0   2.79   0.8521   7.23407   -1.311700000000005   0.7701999999999948   -0.028049999999999995
   6.0   2.84   0.74843   7.27861   -2.5878999999999905   0.9755999999999946   0.3447999999999992
   6.0   2.89   0.59331   7.33163   -3.5842999999999994   1.1078000000000001   0.6085499999999994
   6.0   2.94   0.39   7.38939   -6.618599999999983   1.5187999999999993   0.863749999999999
   6.0   2.99   -0.06855   7.48351   -11.628600000000022   2.2283000000000035   2.1605999999999983
   6.0   3.04   -0.77286   7.61222   -14.08620000000005   2.574200000000007   3.4682999999999966
   6.0   3.09   -0.77286   7.61222   -14.08620000000005   2.574200000000007   3.3311999999999973
   6.0   3.14   -0.77286   7.61222   -14.08620000000005   2.574200000000007   3.1940500000000114
   6.0   3.19   -0.77286   7.61222   -14.08620000000005   2.574200000000007   3.0569499999999974
   6.0   3.24   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.9197999999999977
   6.0   3.29   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.7826999999999975
   6.0   3.34   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.6455499999999974
   6.0   3.39   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.5084500000000087
   6.0   3.44   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.371299999999998
   6.0   3.49   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.234199999999998
   6.0   3.54   -0.77286   7.61222   -14.08620000000005   2.574200000000007   2.097050000000008
   6.0   3.59   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.9599499999999892
   6.0   3.64   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.8228000000000064
   6.0   3.69   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.685699999999991
   6.0   3.74   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.5485500000000054
   6.0   3.79   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.4114500000000052
   6.0   3.84   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.2742999999999933
   6.0   3.89   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.1372000000000042
   6.0   3.94   -0.77286   7.61222   -14.08620000000005   2.574200000000007   1.0000499999999948
   6.0   3.99   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8629500000000029
   6.0   4.04   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8145500000000029
   6.0   4.09   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8642499999999954
   6.0   4.14   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8760000000000032
   6.0   4.19   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8634999999999955
   6.0   4.24   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.836800000000003
   6.0   4.29   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.8045500000000029
   6.0   4.34   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.7721999999999959
   6.0   4.39   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.7474000000000028
   6.0   4.44   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.716699999999996
   6.0   4.49   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.6031500000000022
   6.0   4.54   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.544350000000002
   6.0   4.59   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.6596499999999964
   6.0   4.64   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.5585500000000019
   6.0   4.69   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.4834999999999975
   6.0   4.74   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.4822500000000019
   6.0   4.79   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.4791000000000018
   6.0   4.84   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.479699999999997
   6.0   4.89   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.48105000000000125
   6.0   4.94   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.4825499999999979
   6.0   4.99   -0.77286   7.61222   -14.08620000000005   2.574200000000007   0.48610000000000214
   6.0   5.04   -0.77286   7.61222   -14.08620000000005   2.574200000000007   nan
   6.2   1.89   0.3662   6.4952   0.14399999999999955   1.4587999999999988   nan
   6.2   1.94   0.3662   6.4952   0.14399999999999955   1.4587999999999988   -0.025499999999999943
   6.2   1.99   0.3734   6.56814   0.1258999999999998   1.449199999999998   -0.020799999999999964
   6.2   2.04   0.37879   6.64012   0.07550000000000004   1.4539000000000097   -0.010349999999999934
   6.2   2.09   0.38095   6.71353   -0.017999999999999412   1.4500999999999997   0.011675000000000007
   6.2   2.14   0.37699   6.78513   -0.14290000000000042   1.3766999999999983   0.042624999999999844
   6.2   2.19   0.36666   6.8512   -0.23969999999999955   1.2668999999999988   0.06757499999999994
   6.2   2.24   0.35302   6.91182   -0.28079999999999977   1.1510999999999942   0.07932499999999988
   6.2   2.29   0.33858   6.96631   -0.26310000000000094   1.0363000000000113   0.07632499999999993
   6.2   2.34   0.32671   7.01545   -0.19330000000000055   0.9234999999999971   0.05969999999999998
   6.2   2.39   0.31925   7.05866   -0.07739999999999986   0.8088999999999915   0.03017500000000004
   6.2   2.44   0.31897   7.09634   0.06590000000000004   0.7002999999999999   -0.007774999999999997
   6.2   2.49   0.32584   7.12869   0.48650000000000454   0.5641000000000036   -0.12062499999999979
   6.2   2.54   0.36762   7.15275   1.3348000000000046   0.40270000000000616   -0.34809999999999974
   6.2   2.59   0.45932   7.16896   2.1065999999999945   0.27610000000000173   -0.5652249999999995
   6.2   2.64   0.57828   7.18036   2.407199999999998   0.21459999999999343   -0.6725999999999992
   6.2   2.69   0.70004   7.19042   2.217299999999999   0.22789999999999613   -0.6599249999999995
   6.2   2.74   0.80001   7.20315   1.4644999999999913   0.3238000000000081   -0.5024999999999997
   6.2   2.79   0.84649   7.2228   0.17380000000000018   0.5182000000000039   -0.2010999999999997
   6.2   2.84   0.81739   7.25497   -1.3146999999999887   0.7589999999999963   0.16237499999999971
   6.2   2.89   0.71502   7.2987   -2.5463999999999993   0.9564999999999997   0.4733999999999995
   6.2   2.94   0.56275   7.35062   -3.5144999999999946   1.084599999999999   0.7289999999999992
   6.2   2.99   0.36357   7.40716   -6.419500000000026   1.4776000000000022   1.5018499999999988
   6.2   3.04   -0.0792   7.49838   -11.19660000000004   2.1533000000000055   2.7750249999999976
   6.2   3.09   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   3.3311999999999973
   6.2   3.14   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   3.1940500000000114
   6.2   3.19   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   3.0569499999999974
   6.2   3.24   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.9197999999999977
   6.2   3.29   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.7826999999999975
   6.2   3.34   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.6455499999999974
   6.2   3.39   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.5084500000000087
   6.2   3.44   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.371299999999998
   6.2   3.49   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.234199999999998
   6.2   3.54   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   2.097050000000008
   6.2   3.59   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.9599499999999892
   6.2   3.64   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.8228000000000064
   6.2   3.69   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.685699999999991
   6.2   3.74   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.5485500000000054
   6.2   3.79   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.4114500000000052
   6.2   3.84   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.2742999999999933
   6.2   3.89   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.1372000000000042
   6.2   3.94   -0.75609   7.62249   -13.537800000000049   2.4822000000000077   1.0000499999999948
