      1.0000E+02      3.5481E-05      2.9122E+02
      1.0000E+02      3.9811E-05      2.9124E+02
      1.0000E+02      4.4668E-05      2.9127E+02
      1.0000E+02      5.0119E-05      2.9131E+02
      1.0000E+02      5.6234E-05      2.9134E+02
      1.0000E+02      6.3096E-05      2.9138E+02
      1.0000E+02      7.0795E-05      2.9143E+02
      1.0000E+02      7.9433E-05      2.9148E+02
      1.0000E+02      8.9125E-05      2.9154E+02
      1.0000E+02      1.0000E-04      2.9160E+02
      1.0000E+02      1.1220E-04      2.9167E+02
      1.0000E+02      1.2589E-04      2.9175E+02
      1.0000E+02      1.4125E-04      2.9184E+02
      1.0000E+02      1.5849E-04      2.9194E+02
      1.0000E+02      1.7783E-04      2.9206E+02
      1.0000E+02      1.9953E-04      2.9218E+02
      1.0000E+02      2.2387E-04      2.9233E+02
      1.0000E+02      2.5119E-04      2.9249E+02
      1.0000E+02      2.8184E-04      2.9266E+02
      1.0000E+02      3.1623E-04      2.9286E+02
      1.0000E+02      3.5481E-04      2.9309E+02
      1.0000E+02      3.9811E-04      2.9334E+02
      1.0000E+02      4.4668E-04      2.9362E+02
      1.0000E+02      5.0119E-04      2.9393E+02
      1.0000E+02      5.6234E-04      2.9428E+02
      1.0000E+02      6.3096E-04      2.9467E+02
      1.0000E+02      7.0795E-04      2.9510E+02
      1.0000E+02      7.9433E-04      2.9559E+02
      1.0000E+02      8.9125E-04      2.9613E+02
      1.0000E+02      1.0000E-03      2.9673E+02
      1.0000E+02      1.1220E-03      2.9740E+02
      1.0000E+02      1.2589E-03      2.9814E+02
      1.0000E+02      1.4125E-03      2.9897E+02
      1.0000E+02      1.5849E-03      2.9989E+02
      1.0000E+02      1.7783E-03      3.0090E+02
      1.0000E+02      1.9953E-03      3.0203E+02
      1.0000E+02      2.2387E-03      3.0328E+02
      1.0000E+02      2.5119E-03      3.0465E+02
      1.0000E+02      2.8184E-03      3.0617E+02
      1.0000E+02      3.1623E-03      3.0784E+02
      1.0000E+02      3.5481E-03      3.0968E+02
      1.0000E+02      3.9811E-03      3.1169E+02
      1.0000E+02      4.4668E-03      3.1390E+02
      1.0000E+02      5.0119E-03      3.1631E+02
      1.0000E+02      5.6234E-03      3.1894E+02
      1.0000E+02      6.3096E-03      3.2181E+02
      1.0000E+02      7.0795E-03      3.2493E+02
      1.0000E+02      7.9433E-03      3.2831E+02
      1.0000E+02      8.9125E-03      3.3198E+02
      1.0000E+02      1.0000E-02      3.3593E+02
      1.0000E+02      1.1220E-02      3.4020E+02
      1.0000E+02      1.2589E-02      3.4480E+02
      1.0000E+02      1.4125E-02      3.4973E+02
      1.0000E+02      1.5849E-02      3.5502E+02
      1.0000E+02      1.7783E-02      3.6069E+02
      1.0000E+02      1.9953E-02      3.6674E+02
      1.0000E+02      2.2387E-02      3.7319E+02
      1.0000E+02      2.5119E-02      3.8006E+02
      1.0000E+02      2.8184E-02      3.8737E+02
      1.0000E+02      3.1623E-02      3.9513E+02
      1.0000E+02      3.5481E-02      4.0335E+02
      1.0000E+02      3.9811E-02      4.1206E+02
      1.0000E+02      4.4668E-02      4.2127E+02
      1.0000E+02      5.0119E-02      4.3100E+02
      1.0000E+02      5.6234E-02      4.4127E+02
      1.0000E+02      6.3096E-02      4.5209E+02
      1.0000E+02      7.0795E-02      4.6348E+02
      1.0000E+02      7.9433E-02      4.7547E+02
      1.0000E+02      8.9125E-02      4.8808E+02
      1.0000E+02      1.0000E-01      5.0132E+02
      1.0000E+02      1.1220E-01      5.1523E+02
      1.0000E+02      1.2589E-01      5.2981E+02
      1.0000E+02      1.4125E-01      5.4510E+02
      1.0000E+02      1.5849E-01      5.6112E+02
      1.0000E+02      1.7783E-01      5.7788E+02
      1.0000E+02      1.9953E-01      5.9543E+02
      1.0000E+02      2.2387E-01      6.1378E+02
      1.0000E+02      2.5119E-01      6.3295E+02
      1.0000E+02      2.8184E-01      6.5297E+02
      1.0000E+02      3.1623E-01      6.7386E+02
      1.0000E+02      3.5481E-01      6.9565E+02
      1.0000E+02      3.9811E-01      7.1836E+02
      1.0000E+02      4.4668E-01      7.4200E+02
      1.0000E+02      5.0119E-01      7.6660E+02
      1.0000E+02      5.6234E-01      7.9216E+02
      1.0000E+02      6.3096E-01      8.1870E+02
      1.0000E+02      7.0795E-01      8.4622E+02
      1.0000E+02      7.9433E-01      8.7472E+02
      1.0000E+02      8.9125E-01      9.0419E+02
      1.0000E+02      1.0000E+00      9.3464E+02
      1.0000E+02      1.1220E+00      9.6603E+02
      1.0000E+02      1.2589E+00      9.9835E+02
      1.0000E+02      1.4125E+00      1.0316E+03
      1.0000E+02      1.5849E+00      1.0656E+03
      1.0000E+02      1.7783E+00      1.1005E+03
      1.0000E+02      1.9953E+00      1.1362E+03
      1.0000E+02      2.2387E+00      1.1726E+03
      1.0000E+02      2.5119E+00      1.2097E+03
      1.0000E+02      2.8184E+00      1.2475E+03
      1.0000E+02      3.1623E+00      1.2859E+03
      1.0000E+02      3.5481E+00      1.3249E+03
      1.0000E+02      3.9811E+00      1.3646E+03
      1.0000E+02      4.4668E+00      1.4047E+03
      1.0000E+02      5.0119E+00      1.4455E+03
      1.0000E+02      5.6234E+00      1.4869E+03
      1.0000E+02      6.3096E+00      1.5289E+03
      1.0000E+02      7.0795E+00      1.5715E+03
      1.0000E+02      7.9433E+00      1.6149E+03
      1.0000E+02      8.9125E+00      1.6590E+03
      1.0000E+02      1.0000E+01      1.7040E+03
      1.0000E+02      1.1220E+01      1.7499E+03
      1.0000E+02      1.2589E+01      1.7968E+03
      1.0000E+02      1.4125E+01      1.8448E+03
      1.0000E+02      1.5849E+01      1.8941E+03
      1.0000E+02      1.7783E+01      1.9447E+03
      1.0000E+02      1.9953E+01      1.9969E+03
      1.0000E+02      2.2387E+01      2.0508E+03
      1.0000E+02      2.5119E+01      2.1065E+03
      1.0000E+02      2.8184E+01      2.1643E+03
      1.0000E+02      3.1623E+01      2.2243E+03
      1.0000E+02      3.5481E+01      2.2869E+03
      1.0000E+02      3.9811E+01      2.3522E+03
      1.0000E+02      4.4668E+01      2.4205E+03
      1.0000E+02      5.0119E+01      2.4921E+03
      1.0000E+02      5.6234E+01      2.5674E+03
      1.0000E+02      6.3096E+01      2.6467E+03
      1.0000E+02      7.0795E+01      2.7302E+03
      1.0000E+02      7.9433E+01      2.8184E+03
      1.0000E+02      8.9125E+01      2.9116E+03
      1.0000E+02      1.0000E+02      3.0101E+03
      1.0000E+02      1.1220E+02      3.1143E+03
      1.0000E+02      1.2589E+02      3.2245E+03
      1.0000E+02      1.4125E+02      3.3409E+03
      1.0000E+02      1.5849E+02      3.4639E+03
      1.0000E+02      1.7783E+02      3.5936E+03
      1.0000E+02      1.9953E+02      3.7303E+03
      1.0000E+02      2.2387E+02      3.8742E+03
      1.0000E+02      2.5119E+02      4.0255E+03
      1.0000E+02      2.8184E+02      4.1844E+03
      1.0000E+02      3.1623E+02      4.3512E+03
      1.0000E+02      3.5481E+02      4.5262E+03
      1.0000E+02      3.9811E+02      4.7096E+03
      1.0000E+02      4.4668E+02      4.9018E+03
      1.0000E+02      5.0119E+02      5.1033E+03
      1.0000E+02      5.6234E+02      5.3144E+03
      1.0000E+02      6.3096E+02      5.5356E+03
      1.0000E+02      7.0795E+02      5.7675E+03
      1.0000E+02      7.9433E+02      6.0106E+03
      1.0000E+02      8.9125E+02      6.2657E+03
      1.0000E+02      1.0000E+03      6.5334E+03
      1.0000E+02      1.1220E+03      6.8145E+03
      1.0000E+02      1.2589E+03      7.1098E+03
      1.0000E+02      1.4125E+03      7.4202E+03
      1.0000E+02      1.5849E+03      7.7466E+03
      1.0000E+02      1.7783E+03      8.0900E+03
      1.0000E+02      1.9953E+03      8.4516E+03
      1.0000E+02      2.2387E+03      8.8326E+03
      1.0000E+02      2.5119E+03      9.2341E+03
      1.0000E+02      2.8184E+03      9.6576E+03
      1.0000E+02      3.1623E+03      1.0105E+04
      1.0000E+02      3.5481E+03      1.0576E+04
      1.0000E+02      3.9811E+03      1.1075E+04
      1.0000E+02      4.4668E+03      1.1602E+04
      1.0000E+02      5.0119E+03      1.2159E+04
      1.0000E+02      5.6234E+03      1.2749E+04
      1.0000E+02      6.3096E+03      1.3373E+04
      1.0000E+02      7.0795E+03      1.4034E+04
      1.0000E+02      7.9433E+03      1.4735E+04
      1.0000E+02      8.9125E+03      1.5477E+04
      1.0000E+02      1.0000E+04      1.6265E+04
      1.0000E+02      1.1220E+04      1.7101E+04
      1.0000E+02      1.2589E+04      1.7989E+04
      1.0000E+02      1.4125E+04      1.8931E+04
      1.0000E+02      1.5849E+04      1.9933E+04
      1.0000E+02      1.7783E+04      2.0997E+04
      1.0000E+02      1.9953E+04      2.2128E+04
      1.0000E+02      2.2387E+04      2.3332E+04
      1.0000E+02      2.5119E+04      2.4611E+04
      1.0000E+02      2.8184E+04      2.5973E+04
      1.0000E+02      3.1623E+04      2.7422E+04
      1.0000E+02      3.5481E+04      2.8965E+04
      1.0000E+02      3.9811E+04      3.0608E+04
      1.0000E+02      4.4668E+04      3.2357E+04
      1.0000E+02      5.0119E+04      3.4220E+04
      1.0000E+02      5.6234E+04      3.6204E+04
      1.0000E+02      6.3096E+04      3.8318E+04
      1.0000E+02      7.0795E+04      4.0570E+04
      1.0000E+02      7.9433E+04      4.2970E+04
      1.0000E+02      8.9125E+04      4.5527E+04
      1.0000E+02      1.0000E+05      4.8252E+04
      1.0000E+02      1.1220E+05      5.1156E+04
      1.0000E+02      1.2589E+05      5.4251E+04
      1.0000E+02      1.4125E+05      5.7550E+04
      1.0000E+02      1.5849E+05      6.1065E+04
      1.0000E+02      1.7783E+05      6.4813E+04
      1.0000E+02      1.9953E+05      6.8807E+04
      1.0000E+02      2.2387E+05      7.3065E+04
      1.0000E+02      2.5119E+05      7.7603E+04
      1.0000E+02      2.8184E+05      8.2440E+04
      1.0000E+02      3.1623E+05      8.7597E+04
      1.0000E+02      3.5481E+05      9.3094E+04
      1.0000E+02      3.9811E+05      9.8953E+04
      1.0000E+02      4.4668E+05      1.0520E+05
      1.0000E+02      5.0119E+05      1.1186E+05
      1.0000E+02      5.6234E+05      1.1896E+05
      1.0000E+02      6.3096E+05      1.2653E+05
      1.0000E+02      7.0795E+05      1.3460E+05
      1.0000E+02      7.9433E+05      1.4320E+05
      1.0000E+02      8.9125E+05      1.5238E+05
      1.0000E+02      1.0000E+06      1.6216E+05
      1.0000E+02      1.1220E+06      1.7259E+05
      1.0000E+02      1.2589E+06      1.8372E+05
      1.0000E+02      1.4125E+06      1.9558E+05
      1.0000E+02      1.5849E+06      2.0823E+05
      1.0000E+02      1.7783E+06      2.2173E+05
      1.0000E+02      1.9953E+06      2.3612E+05
      1.0000E+02      2.2387E+06      2.5148E+05
      1.0000E+02      2.5119E+06      2.6786E+05
      1.0000E+02      2.8184E+06      2.8533E+05
      1.0000E+02      3.1623E+06      3.0397E+05
      1.0000E+02      3.5481E+06      3.2386E+05
      1.0000E+02      3.9811E+06      3.4508E+05
      1.0000E+02      4.4668E+06      3.6772E+05
      1.0000E+02      5.0119E+06      3.9189E+05
      1.0000E+02      5.6234E+06      4.1768E+05
      1.0000E+02      6.3096E+06      4.4520E+05
      1.0000E+02      7.0795E+06      4.7458E+05
      1.0000E+02      7.9433E+06      5.0593E+05
      1.0000E+02      8.9125E+06      5.3941E+05
      1.0000E+02      1.0000E+07      5.7514E+05
      1.0000E+02      1.1220E+07      6.1329E+05
      1.0000E+02      1.2589E+07      6.5402E+05
      1.0000E+02      1.4125E+07      6.9751E+05
      1.0000E+02      1.5849E+07      7.4396E+05
      1.0000E+02      1.7783E+07      7.9355E+05
      1.0000E+02      1.9953E+07      8.4652E+05
      1.0000E+02      2.2387E+07      9.0309E+05
      1.0000E+02      2.5119E+07      9.6351E+05
      1.0000E+02      2.8184E+07      1.0280E+06
      1.0000E+02      3.1623E+07      1.0970E+06
      1.0000E+02      3.5481E+07      1.1706E+06
      1.0000E+02      3.9811E+07      1.2493E+06
      1.0000E+02      4.4668E+07      1.3334E+06
      1.0000E+02      5.0119E+07      1.4232E+06
      1.0000E+02      5.6234E+07      1.5192E+06
      1.0000E+02      6.3096E+07      1.6217E+06
      1.0000E+02      7.0795E+07      1.7313E+06
      1.0000E+02      7.9433E+07      1.8485E+06
      1.0000E+02      8.9125E+07      1.9737E+06
      1.0000E+02      1.0000E+08      2.1075E+06
      1.0000E+02      1.1220E+08      2.2505E+06
      1.0000E+02      1.2589E+08      2.4034E+06
      1.0000E+02      1.4125E+08      2.5668E+06
      1.0000E+02      1.5849E+08      2.7415E+06
      1.0000E+02      1.7783E+08      2.9283E+06
      1.0000E+02      1.9953E+08      3.1280E+06
      1.0000E+02      2.2387E+08      3.3415E+06
      1.0000E+02      2.5119E+08      3.5698E+06
      1.0000E+02      2.8184E+08      3.8140E+06
      1.0000E+02      3.1623E+08      4.0750E+06
      1.0000E+02      3.5481E+08      4.3542E+06
      1.0000E+02      3.9811E+08      4.6528E+06
      1.0000E+02      4.4668E+08      4.9721E+06
      1.0000E+02      5.0119E+08      5.3136E+06
      1.0000E+02      5.6234E+08      5.6789E+06
      1.0000E+02      6.3096E+08      6.0696E+06
      1.0000E+02      7.0795E+08      6.4875E+06
      1.0000E+02      7.9433E+08      6.9345E+06
      1.0000E+02      8.9125E+08      7.4128E+06
      1.0000E+02      1.0000E+09      7.9243E+06
      1.0000E+02      1.1220E+09      8.4717E+06
      1.0000E+02      1.2589E+09      9.0572E+06
      1.0000E+02      1.4125E+09      9.6837E+06
      1.0000E+02      1.5849E+09      1.0354E+07
      1.0000E+02      1.7783E+09      1.1071E+07
      1.0000E+02      1.9953E+09      1.1839E+07
      1.0000E+02      2.2387E+09      1.2660E+07
      1.0000E+02      2.5119E+09      1.3538E+07
      1.0000E+02      2.8184E+09      1.4479E+07
      1.0000E+02      3.1623E+09      1.5485E+07
      1.0000E+02      3.5481E+09      1.6562E+07
      1.0000E+02      3.9811E+09      1.7714E+07
      1.0000E+02      4.4668E+09      1.8947E+07
      1.0000E+02      5.0119E+09      2.0267E+07
      1.0000E+02      5.6234E+09      2.1680E+07
      1.0000E+02      6.3096E+09      2.3192E+07
      1.0000E+02      7.0795E+09      2.4810E+07
      1.0000E+02      7.9433E+09      2.6543E+07
      1.0000E+02      8.9125E+09      2.8397E+07
      1.0000E+02      1.0000E+10      3.0382E+07
      1.0000E+02      1.1220E+10      3.2506E+07
      1.0000E+02      1.2589E+10      3.4781E+07
      1.0000E+02      1.4125E+10      3.7215E+07
      1.0000E+02      1.5849E+10      3.9822E+07
      1.0000E+02      1.7783E+10      4.2612E+07
      1.0000E+02      1.9953E+10      4.5599E+07
      1.0000E+02      2.2387E+10      4.8797E+07
      1.0000E+02      2.5119E+10      5.2221E+07
      1.0000E+02      2.8184E+10      5.5886E+07
      1.0000E+02      3.1623E+10      5.9811E+07
      1.0000E+02      3.5481E+10      6.4012E+07
      1.0000E+02      3.9811E+10      6.8511E+07
      1.0000E+02      4.4668E+10      7.3328E+07
      1.0000E+02      5.0119E+10      7.8486E+07
      1.0000E+02      5.6234E+10      8.4008E+07
      1.0000E+02      6.3096E+10      8.9921E+07
      1.0000E+02      7.0795E+10      9.6253E+07
      1.0000E+02      7.9433E+10      1.0303E+08
      1.0000E+02      8.9125E+10      1.1029E+08
      1.0000E+02      1.0000E+11      1.1807E+08
      1.0000E+02      1.1220E+11      1.2639E+08
      1.0000E+02      1.2589E+11      1.3531E+08
      1.0000E+02      1.4125E+11      1.4485E+08
      1.0000E+02      1.5849E+11      1.5508E+08
      1.0000E+02      1.7783E+11      1.6602E+08
      1.0000E+02      1.9953E+11      1.7775E+08
      1.0000E+02      2.2387E+11      1.9031E+08
      1.0000E+02      2.5119E+11      2.0375E+08
      1.0000E+02      2.8184E+11      2.1815E+08
      1.0000E+02      3.1623E+11      2.3358E+08
      1.0000E+02      3.5481E+11      2.5010E+08
      1.0000E+02      3.9811E+11      2.6779E+08
      1.0000E+02      4.4668E+11      2.8673E+08
      1.0000E+02      5.0119E+11      3.0703E+08
      1.0000E+02      5.6234E+11      3.2876E+08
      1.0000E+02      6.3096E+11      3.5204E+08
      1.0000E+02      7.0795E+11      3.7697E+08
      1.0000E+02      7.9433E+11      4.0368E+08
      1.0000E+02      8.9125E+11      4.3228E+08
      1.0000E+02      1.0000E+12      4.6291E+08
      1.0000E+02      1.1220E+12      4.9573E+08
      1.0000E+02      1.2589E+12             NaN
      1.0000E+02      1.4125E+12             NaN
      1.0000E+02      1.5849E+12      6.0884E+08
      1.0000E+02      1.7783E+12      6.5203E+08
      1.0000E+02      1.9953E+12      6.9830E+08
      1.0000E+02      2.2387E+12      7.4785E+08
      1.0000E+02      2.5119E+12      8.0093E+08
      1.0000E+02      2.8184E+12      8.5779E+08
      1.0000E+02      3.1623E+12      9.1870E+08
      1.0000E+02      3.5481E+12             NaN
      1.0000E+02      3.9811E+12      1.0538E+09
      1.0000E+02      4.4668E+12      1.1287E+09
      1.0000E+02      5.0119E+12             NaN
      1.0000E+02      5.6234E+12      1.2948E+09
      1.0000E+02      6.3096E+12      1.3868E+09
      1.0000E+02      7.0795E+12      1.4854E+09
      1.0000E+02      7.9433E+12      1.5910E+09
      1.0000E+02      8.9125E+12             NaN
      1.0000E+02      1.0000E+13             NaN
      1.1220E+02      1.0000E-09      3.9961E+02
      1.1220E+02      1.1220E-09      3.9961E+02
      1.1220E+02      1.2589E-09      3.9961E+02
      1.1220E+02      1.4125E-09      3.9961E+02
      1.1220E+02      1.5849E-09      3.9961E+02
      1.1220E+02      1.7783E-09      3.9961E+02
      1.1220E+02      1.9953E-09      3.9961E+02
      1.1220E+02      2.2387E-09      3.9961E+02
      1.1220E+02      2.5119E-09      3.9961E+02
      1.1220E+02      2.8184E-09      3.9961E+02
      1.1220E+02      3.1623E-09      3.9961E+02
      1.1220E+02      3.5481E-09      3.9961E+02
      1.1220E+02      3.9811E-09      3.9961E+02
      1.1220E+02      4.4668E-09      3.9961E+02
      1.1220E+02      5.0119E-09      3.9961E+02
      1.1220E+02      5.6234E-09      3.9961E+02
      1.1220E+02      6.3096E-09      3.9961E+02
      1.1220E+02      7.0795E-09      3.9961E+02
      1.1220E+02      7.9433E-09      3.9961E+02
      1.1220E+02      8.9125E-09      3.9961E+02
      1.1220E+02      1.0000E-08      3.9961E+02
      1.1220E+02      1.1220E-08      3.9961E+02
      1.1220E+02      1.2589E-08      3.9961E+02
      1.1220E+02      1.4125E-08      3.9961E+02
      1.1220E+02      1.5849E-08      3.9961E+02
      1.1220E+02      1.7783E-08      3.9961E+02
      1.1220E+02      1.9953E-08      3.9961E+02
      1.1220E+02      2.2387E-08      3.9961E+02
      1.1220E+02      2.5119E-08      3.9961E+02
      1.1220E+02      2.8184E-08      3.9961E+02
      1.1220E+02      3.1623E-08      3.9961E+02
      1.1220E+02      3.5481E-08      3.9961E+02
      1.1220E+02      3.9811E-08      3.9961E+02
      1.1220E+02      4.4668E-08      3.9961E+02
      1.1220E+02      5.0119E-08      3.9961E+02
      1.1220E+02      5.6234E-08      3.9961E+02
      1.1220E+02      6.3096E-08      3.9961E+02
      1.1220E+02      7.0795E-08      3.9961E+02
      1.1220E+02      7.9433E-08      3.9961E+02
      1.1220E+02      8.9125E-08      3.9961E+02
      1.1220E+02      1.0000E-07      3.9961E+02
      1.1220E+02      1.1220E-07      3.9961E+02
      1.1220E+02      1.2589E-07      3.9961E+02
      1.1220E+02      1.4125E-07      3.9961E+02
      1.1220E+02      1.5849E-07      3.9961E+02
      1.1220E+02      1.7783E-07      3.9961E+02
      1.1220E+02      1.9953E-07      3.9961E+02
      1.1220E+02      2.2387E-07      3.9961E+02
      1.1220E+02      2.5119E-07      3.9961E+02
      1.1220E+02      2.8184E-07      3.9961E+02
      1.1220E+02      3.1623E-07      3.9961E+02
      1.1220E+02      3.5481E-07      3.9961E+02
      1.1220E+02      3.9811E-07      3.9961E+02
      1.1220E+02      4.4668E-07      3.9961E+02
      1.1220E+02      5.0119E-07      3.9961E+02
      1.1220E+02      5.6234E-07      3.9961E+02
      1.1220E+02      6.3096E-07      3.9961E+02
      1.1220E+02      7.0795E-07      3.9961E+02
      1.1220E+02      7.9433E-07      3.9961E+02
      1.1220E+02      8.9125E-07      3.9961E+02
      1.1220E+02      1.0000E-06      3.9961E+02
      1.1220E+02      1.1220E-06      3.9961E+02
      1.1220E+02      1.2589E-06      3.9961E+02
      1.1220E+02      1.4125E-06      3.9961E+02
      1.1220E+02      1.5849E-06      3.9961E+02
      1.1220E+02      1.7783E-06      3.9962E+02
      1.1220E+02      1.9953E-06      3.9962E+02
      1.1220E+02      2.2387E-06      3.9962E+02
      1.1220E+02      2.5119E-06      3.9962E+02
      1.1220E+02      2.8184E-06      3.9962E+02
      1.1220E+02      3.1623E-06      3.9962E+02
      1.1220E+02      3.5481E-06      3.9962E+02
      1.1220E+02      3.9811E-06      3.9962E+02
      1.1220E+02      4.4668E-06      3.9963E+02
      1.1220E+02      5.0119E-06      3.9963E+02
      1.1220E+02      5.6234E-06      3.9963E+02
      1.1220E+02      6.3096E-06      3.9963E+02
      1.1220E+02      7.0795E-06      3.9964E+02
      1.1220E+02      7.9433E-06      3.9964E+02
      1.1220E+02      8.9125E-06      3.9964E+02
      1.1220E+02      1.0000E-05      3.9965E+02
      1.1220E+02      1.1220E-05      3.9965E+02
      1.1220E+02      1.2589E-05      3.9966E+02
      1.1220E+02      1.4125E-05      3.9966E+02
      1.1220E+02      1.5849E-05      3.9967E+02
      1.1220E+02      1.7783E-05      3.9968E+02
      1.1220E+02      1.9953E-05      3.9969E+02
      1.1220E+02      2.2387E-05      3.9970E+02
      1.1220E+02      2.5119E-05      3.9971E+02
      1.1220E+02      2.8184E-05      3.9972E+02
      1.1220E+02      3.1623E-05      3.9973E+02
      1.1220E+02      3.5481E-05      3.9975E+02
      1.1220E+02      3.9811E-05      3.9977E+02
      1.1220E+02      4.4668E-05      3.9979E+02
      1.1220E+02      5.0119E-05      3.9981E+02
      1.1220E+02      5.6234E-05      3.9983E+02
      1.1220E+02      6.3096E-05      3.9986E+02
      1.1220E+02      7.0795E-05      3.9989E+02
      1.1220E+02      7.9433E-05      3.9992E+02
      1.1220E+02      8.9125E-05      3.9996E+02
      1.1220E+02      1.0000E-04      4.0001E+02
      1.1220E+02      1.1220E-04      4.0005E+02
      1.1220E+02      1.2589E-04      4.0011E+02
      1.1220E+02      1.4125E-04      4.0017E+02
      1.1220E+02      1.5849E-04      4.0024E+02
      1.1220E+02      1.7783E-04      4.0032E+02
      1.1220E+02      1.9953E-04      4.0040E+02
      1.1220E+02      2.2387E-04      4.0050E+02
      1.1220E+02      2.5119E-04      4.0061E+02
      1.1220E+02      2.8184E-04      4.0073E+02
      1.1220E+02      3.1623E-04      4.0086E+02
      1.1220E+02      3.5481E-04      4.0101E+02
      1.1220E+02      3.9811E-04      4.0118E+02
      1.1220E+02      4.4668E-04      4.0137E+02
      1.1220E+02      5.0119E-04      4.0159E+02
      1.1220E+02      5.6234E-04      4.0183E+02
      1.1220E+02      6.3096E-04      4.0210E+02
      1.1220E+02      7.0795E-04      4.0239E+02
      1.1220E+02      7.9433E-04      4.0273E+02
